;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
579;;-68.0;-65.0;-64.0;-61.0;-68.0;-82.0;;-70.0;-110.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:19:805
580;-81.0;-68.0;;-64.0;-61.0;;-82.0;-84.0;;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:19:910
581;-78.0;-62.0;-76.0;-64.0;;-68.0;;-74.0;-76.0;-82.0;-88.0;-83.0;10.0;3.1000000000000005;00:02:20:018
582;-68.0;-76.0;;-65.0;-65.0;;;;-76.0;-80.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:20:118
583;;-68.0;-65.0;-64.0;-61.0;-68.0;-81.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:20:219
584;-110.0;-68.0;-66.0;-64.0;-61.0;;-82.0;-84.0;;-81.0;-77.0;-84.0;10.0;3.1000000000000005;00:02:20:319
585;;-76.0;-75.0;;-65.0;-68.0;;-74.0;-76.0;-81.0;-87.0;-83.0;10.0;3.1000000000000005;00:02:20:429
586;-68.0;-76.0;;-64.0;-65.0;;-80.0;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:20:530
587;;-68.0;-65.0;;-61.0;-68.0;-82.0;;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:20:638
588;-81.0;;-75.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-88.0;-83.0;10.0;3.1000000000000005;00:02:20:744
589;-87.0;-76.0;-75.0;-110.0;-66.0;-68.0;;-75.0;-76.0;-80.0;-78.0;-89.0;10.0;3.1000000000000005;00:02:20:851
590;-68.0;;-65.0;-64.0;;-68.0;-80.0;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:20:953
591;;-68.0;-65.0;;-61.0;-68.0;-81.0;-84.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:21:061
592;-81.0;;-75.0;-64.0;;-68.0;;-74.0;;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:21:170
593;-68.0;-76.0;;-64.0;-65.0;-67.0;;-75.0;-76.0;-110.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:21:277
594;-68.0;-69.0;-64.0;-64.0;-61.0;-68.0;-81.0;;-70.0;-83.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:21:383
595;-81.0;-68.0;;-64.0;-61.0;;-81.0;-84.0;;-77.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:21:484
596;-81.0;;-75.0;-64.0;;-68.0;-110.0;-74.0;;-81.0;-89.0;-84.0;10.0;3.1000000000000005;00:02:21:588
597;-68.0;-76.0;;-110.0;-65.0;;;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:21:691
598;;-68.0;-65.0;-64.0;-61.0;-68.0;-81.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:21:795
599;-81.0;-68.0;;-64.0;-61.0;;-82.0;-84.0;;-81.0;-84.0;;10.0;3.1000000000000005;00:02:21:895
600;-81.0;;-75.0;-64.0;;-67.0;;-74.0;-76.0;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:21:996
601;-68.0;-76.0;;-64.0;-65.0;;;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:22:104
602;;-67.0;-65.0;-64.0;-61.0;-68.0;-81.0;;-70.0;-110.0;-85.0;;10.0;3.1000000000000005;00:02:22:213
603;-81.0;;-75.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:22:318
604;;-76.0;-75.0;;-65.0;-68.0;;-74.0;-76.0;-110.0;-87.0;-83.0;10.0;3.1000000000000005;00:02:22:423
605;-68.0;-76.0;;-64.0;-65.0;;-81.0;;-76.0;-110.0;-79.0;-87.0;10.0;3.1000000000000005;00:02:22:525
606;;-68.0;-64.0;;-61.0;-68.0;-81.0;;;-110.0;;-87.0;10.0;3.1000000000000005;00:02:22:627
607;-81.0;;-75.0;-64.0;-61.0;-58.0;-71.0;-74.0;;-110.0;-88.0;-83.0;10.0;3.1000000000000005;00:02:22:728
608;-110.0;-62.0;-75.0;;-65.0;-68.0;;-74.0;-76.0;-110.0;-88.0;-88.0;10.0;3.1000000000000005;00:02:22:832
609;-68.0;;-65.0;-64.0;;-69.0;-80.0;;-76.0;-80.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:22:941
610;;-68.0;-65.0;;-61.0;-68.0;-81.0;;;-77.0;-85.0;-86.0;10.0;3.1000000000000005;00:02:23:045
611;-80.0;;-75.0;-64.0;;-68.0;-70.0;-75.0;;-82.0;-87.0;-83.0;10.0;3.1000000000000005;00:02:23:152
612;-68.0;-76.0;;-64.0;-65.0;-67.0;;-76.0;-77.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:23:254
613;-68.0;-69.0;-65.0;-64.0;;-68.0;-80.0;;-76.0;-83.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:23:360
614;-110.0;-67.0;-65.0;;-61.0;-69.0;-81.0;-84.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:23:463
615;-81.0;;-75.0;-65.0;;-68.0;;-74.0;;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:23:572
616;-68.0;-76.0;;-64.0;-65.0;;;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:23:682
617;;-67.0;-65.0;-64.0;-61.0;-68.0;-82.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:23:791
618;-81.0;-68.0;-69.0;-64.0;-61.0;;-82.0;-84.0;;-81.0;-77.0;-84.0;10.0;3.1000000000000005;00:02:23:894
619;-81.0;-63.0;-75.0;-64.0;-69.0;-68.0;;-74.0;-76.0;-81.0;-89.0;-84.0;10.0;3.1000000000000005;00:02:23:996
620;-68.0;-76.0;;-64.0;-65.0;;;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:24:101
621;;-68.0;-65.0;-64.0;-62.0;-68.0;-110.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:24:205
622;-81.0;;-75.0;-64.0;-61.0;-59.0;-70.0;-74.0;;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:24:305
623;;-76.0;-75.0;;-65.0;-68.0;;-74.0;-76.0;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:24:410
624;-68.0;-76.0;;-64.0;-65.0;;-81.0;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:24:512
625;;-68.0;-65.0;;-61.0;-68.0;-82.0;;;-77.0;-84.0;-88.0;10.0;3.1000000000000005;00:02:24:616
626;-81.0;;-75.0;-65.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:24:722
627;-86.0;-76.0;-76.0;-58.0;-65.0;-68.0;-74.0;-75.0;-75.0;-80.0;-77.0;-88.0;10.0;3.1000000000000005;00:02:24:824
628;-68.0;;-65.0;-65.0;;-68.0;-81.0;;-76.0;-80.0;-78.0;-86.0;10.0;3.1000000000000005;00:02:24:933
629;;-68.0;-65.0;;-61.0;-68.0;-82.0;-84.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:25:037
630;-82.0;;-75.0;-64.0;;-67.0;-70.0;-74.0;;-81.0;-79.0;-84.0;10.0;3.1000000000000005;00:02:25:138
631;-68.0;-76.0;;-64.0;-65.0;-68.0;;-76.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:25:241
632;-68.0;-69.0;-65.0;-65.0;;-68.0;-81.0;;-76.0;-83.0;-84.0;-87.0;10.0;3.1000000000000005;00:02:25:348
633;-110.0;-67.0;-65.0;;-61.0;-68.0;-82.0;-73.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:25:450
634;-82.0;;-75.0;-64.0;;-68.0;;-74.0;;-82.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:25:552
635;-69.0;-76.0;;-64.0;-65.0;-67.0;;-75.0;-77.0;-80.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:25:656
636;-68.0;-69.0;-64.0;-64.0;-61.0;-68.0;-82.0;;-70.0;-83.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:25:755
637;-81.0;-68.0;;-64.0;-61.0;;-82.0;-84.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:25:865
638;-81.0;;-75.0;-64.0;;-68.0;;-74.0;-76.0;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:25:966
639;-68.0;-76.0;;-65.0;-65.0;;;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:26:075
640;;-67.0;-65.0;-65.0;-61.0;-68.0;-82.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:26:179
641;-110.0;;-66.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:26:288
642;;-76.0;-76.0;;-65.0;-67.0;;-74.0;-76.0;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:26:390
643;-68.0;-76.0;;-65.0;-65.0;;-80.0;;-77.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:26:495
644;;-68.0;-65.0;;-61.0;-68.0;-82.0;;;-77.0;-84.0;-87.0;10.0;3.1000000000000005;00:02:26:604
645;-80.0;;-76.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-88.0;-83.0;10.0;3.1000000000000005;00:02:26:713
646;-110.0;-77.0;;-64.0;-65.0;-68.0;;-75.0;-76.0;-80.0;-78.0;-88.0;10.0;3.1000000000000005;00:02:26:817
647;-68.0;;-65.0;-64.0;;-68.0;-81.0;;-76.0;-80.0;-78.0;-88.0;10.0;3.1000000000000005;00:02:26:921
648;;-68.0;-65.0;;-61.0;-68.0;-82.0;-84.0;;-77.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:27:025
649;-80.0;;-76.0;-64.0;;-68.0;;-74.0;;-110.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:27:132
650;-68.0;-76.0;;-64.0;-65.0;-68.0;;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:27:232
651;-68.0;-69.0;-65.0;-64.0;;-68.0;-81.0;;-76.0;-110.0;;-86.0;10.0;3.1000000000000005;00:02:27:336
652;-65.0;-68.0;-65.0;-110.0;-61.0;-68.0;-81.0;-84.0;;-110.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:27:440
653;-80.0;;-76.0;-64.0;;-68.0;;-74.0;;-110.0;-87.0;-83.0;10.0;3.1000000000000005;00:02:27:544
654;-68.0;-76.0;;-64.0;-65.0;-68.0;;-75.0;-76.0;-110.0;;-88.0;10.0;3.1000000000000005;00:02:27:645
655;;-68.0;-65.0;-65.0;-61.0;-68.0;-82.0;;-70.0;-83.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:27:752
656;-80.0;-68.0;;-64.0;-61.0;;-81.0;-83.0;;-81.0;-85.0;;10.0;3.1000000000000005;00:02:27:856
657;-80.0;;-76.0;-64.0;;-68.0;;-74.0;-76.0;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:27:961
658;-68.0;-76.0;;-64.0;-65.0;;;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:28:070
659;;-68.0;-65.0;-64.0;-61.0;-68.0;-82.0;;-70.0;-77.0;-85.0;-86.0;10.0;3.1000000000000005;00:02:28:180
660;-80.0;;-76.0;-64.0;-61.0;-58.0;-70.0;-75.0;;-110.0;-77.0;-84.0;10.0;3.1000000000000005;00:02:28:283
661;;-76.0;-76.0;;-65.0;-68.0;;-74.0;-76.0;;-77.0;-84.0;10.0;3.1000000000000005;00:02:28:388
662;-68.0;-76.0;;-64.0;-65.0;;-79.0;;-76.0;-81.0;-77.0;-87.0;10.0;3.1000000000000005;00:02:28:497
663;;-68.0;-65.0;;-61.0;-68.0;-82.0;;;-77.0;-85.0;-86.0;10.0;3.1000000000000005;00:02:28:601
664;-80.0;;-76.0;-64.0;-61.0;-60.0;-73.0;-74.0;;-81.0;-89.0;-84.0;10.0;3.1000000000000005;00:02:28:706
665;-68.0;-76.0;;-64.0;-66.0;-68.0;;-75.0;-76.0;-80.0;-77.0;-88.0;10.0;3.1000000000000005;00:02:28:815
666;-68.0;;-65.0;-64.0;;-68.0;-81.0;;-76.0;-83.0;-86.0;-86.0;10.0;3.1000000000000005;00:02:28:921
667;-110.0;-67.0;-65.0;-84.0;-61.0;-68.0;-82.0;-84.0;;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:29:028
668;-81.0;;-76.0;-64.0;;-68.0;;-74.0;;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:29:137
669;-68.0;-76.0;;-68.0;-65.0;;;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:29:243
670;;-68.0;-65.0;-64.0;-62.0;-68.0;-81.0;;-70.0;-77.0;-84.0;-87.0;10.0;3.1000000000000005;00:02:29:349
671;-81.0;-68.0;-65.0;-64.0;-61.0;;-81.0;-84.0;;-81.0;-77.0;-84.0;10.0;3.1000000000000005;00:02:29:455
672;;-76.0;-76.0;-110.0;-69.0;-68.0;;-74.0;-76.0;-81.0;-87.0;-84.0;10.0;3.1000000000000005;00:02:29:565
673;-68.0;-76.0;;-64.0;-65.0;;-110.0;;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:29:671
674;;-68.0;-65.0;-64.0;-62.0;-68.0;-82.0;;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:29:772
675;-81.0;;-76.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:29:872
676;;-76.0;-76.0;;-65.0;-68.0;;-76.0;-76.0;;-78.0;-83.0;10.0;3.1000000000000005;00:02:29:977
677;;-68.0;-65.0;;-61.0;-68.0;-82.0;;;-77.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:30:187
678;-81.0;;-75.0;-64.0;-61.0;-58.0;-70.0;-74.0;;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:30:292
679;-81.0;-72.0;-73.0;-110.0;-60.0;-58.0;;-67.0;-71.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:03:53:870
680;-74.0;;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:53:973
681;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-82.0;-89.0;-78.0;11.0;3.1000000000000005;00:03:54:078
682;-66.0;;-73.0;-60.0;;-58.0;;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:54:186
683;-74.0;-72.0;;-51.0;-60.0;-59.0;;-67.0;-72.0;-80.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:54:286
684;-74.0;-67.0;-67.0;-54.0;;-65.0;-77.0;;-71.0;-110.0;;-79.0;11.0;3.1000000000000005;00:03:54:392
685;-66.0;-73.0;;-110.0;-57.0;;-73.0;-70.0;;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:03:54:502
686;-66.0;;-72.0;-60.0;;-58.0;;-74.0;;-110.0;-80.0;-81.0;11.0;3.1000000000000005;00:03:54:606
687;-74.0;-71.0;;-110.0;-60.0;;;;-72.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:54:714
688;;-73.0;-67.0;-54.0;-51.0;-65.0;-73.0;;-68.0;-82.0;-88.0;-79.0;11.0;3.1000000000000005;00:03:54:821
689;-67.0;-73.0;-65.0;-60.0;-57.0;;-73.0;-70.0;;-110.0;-81.0;-82.0;11.0;3.1000000000000005;00:03:54:922
690;-67.0;-61.0;-72.0;-60.0;;-58.0;;-74.0;-70.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:55:024
691;-74.0;-71.0;;-54.0;-59.0;;;;-71.0;-80.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:55:125
692;;-72.0;-67.0;-54.0;-53.0;-65.0;-73.0;;-67.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:03:55:227
693;-67.0;-72.0;-64.0;-60.0;-57.0;-54.0;-75.0;-74.0;;-110.0;-82.0;-82.0;11.0;3.1000000000000005;00:03:55:329
694;;-71.0;-72.0;;-60.0;-58.0;;-74.0;-70.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:55:437
695;-74.0;-71.0;;-54.0;-59.0;;-77.0;;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:55:539
696;;-72.0;-67.0;;-58.0;-64.0;-73.0;;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:55:644
697;-67.0;;-73.0;-60.0;-57.0;-54.0;-75.0;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:55:751
698;-73.0;-71.0;;-51.0;-60.0;-58.0;;-67.0;-71.0;-80.0;-74.0;-80.0;11.0;3.1000000000000005;00:03:55:860
699;-75.0;;-67.0;-54.0;;-65.0;-77.0;;-71.0;-80.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:55:965
700;;-72.0;-67.0;;-57.0;-65.0;-73.0;-71.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:56:069
701;-66.0;;-72.0;-59.0;;-58.0;;-76.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:56:174
702;-75.0;-71.0;;-51.0;-60.0;-58.0;;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:56:275
703;-75.0;-66.0;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:56:382
704;-110.0;-72.0;;-67.0;-57.0;-65.0;-73.0;-70.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:56:488
705;-66.0;;-72.0;-60.0;;-58.0;;-75.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:56:589
706;-75.0;-71.0;;-51.0;-59.0;-58.0;;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:56:693
707;;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:56:794
708;-66.0;-72.0;;-60.0;-57.0;;-73.0;-70.0;;-88.0;-81.0;-78.0;11.0;3.1000000000000005;00:03:56:897
709;-66.0;;-72.0;-60.0;;-58.0;;-74.0;-70.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:56:998
710;-75.0;-71.0;;-54.0;-59.0;;;;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:57:102
711;;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:57:210
712;-66.0;-72.0;-65.0;-60.0;-57.0;-54.0;-75.0;-75.0;;-110.0;-82.0;-82.0;11.0;3.1000000000000005;00:03:57:316
713;;-71.0;-72.0;-60.0;-62.0;-58.0;;-74.0;-69.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:57:418
714;-74.0;-71.0;;-54.0;-60.0;;-77.0;;-72.0;-80.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:57:524
715;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:57:631
716;-66.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:57:739
717;-85.0;-71.0;-72.0;-51.0;-60.0;-59.0;;-67.0;-72.0;-80.0;-74.0;-80.0;11.0;3.1000000000000005;00:03:57:847
718;-75.0;;-67.0;-54.0;;-65.0;-77.0;;-72.0;-80.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:57:949
719;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:051
720;-66.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:58:152
721;-74.0;-71.0;;-51.0;-60.0;-58.0;;-67.0;-72.0;-80.0;-75.0;-81.0;11.0;3.1000000000000005;00:03:58:254
722;-74.0;;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:359
723;;-71.0;-67.0;;-55.0;-65.0;-73.0;-70.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:462
724;-66.0;;-72.0;-60.0;;-59.0;;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:58:562
725;-74.0;-71.0;;-51.0;-59.0;-59.0;;-67.0;-72.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:58:668
726;-74.0;-66.0;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:767
727;-110.0;-72.0;;-67.0;-57.0;-65.0;-73.0;-70.0;;-82.0;-89.0;-78.0;11.0;3.1000000000000005;00:03:58:872
728;-66.0;;-72.0;-60.0;;-58.0;;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:58:977
729;-74.0;-71.0;;-51.0;-60.0;-59.0;;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:59:082
730;;-72.0;-67.0;-54.0;-51.0;-65.0;-110.0;;-68.0;-110.0;;-78.0;11.0;3.1000000000000005;00:03:59:191
731;-66.0;-71.0;-65.0;-60.0;-57.0;;-73.0;-70.0;;-110.0;-82.0;-82.0;11.0;3.1000000000000005;00:03:59:297
732;;-71.0;-72.0;;-60.0;-59.0;;-74.0;-70.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:59:407
733;-74.0;-71.0;;-54.0;-60.0;;-69.0;;-72.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:59:510
734;;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;;;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:03:59:614
735;-66.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:59:717
736;-110.0;-72.0;-72.0;;-60.0;-59.0;;-74.0;-70.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:03:59:824
737;-74.0;-71.0;;-54.0;-59.0;;-77.0;;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:59:925
738;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-110.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:00:027
739;-66.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:00:135
740;-74.0;-71.0;;-51.0;-60.0;-58.0;;-67.0;-71.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:04:00:237
741;-75.0;;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:00:338
742;;-72.0;-67.0;;-57.0;-65.0;-110.0;-72.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:00:447
743;-67.0;;-72.0;-60.0;;-58.0;;-75.0;;-110.0;;-82.0;11.0;3.1000000000000005;00:04:00:547
744;-75.0;-71.0;;-51.0;-59.0;-59.0;;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:00:653
745;-75.0;-66.0;-67.0;-54.0;;-65.0;-110.0;;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:00:753
746;-67.0;-72.0;;-67.0;-57.0;-65.0;-73.0;-70.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:00:859
747;-67.0;;-72.0;-60.0;;-58.0;;-74.0;-70.0;-110.0;;-82.0;11.0;3.1000000000000005;00:04:00:969
748;-74.0;-71.0;;-51.0;-59.0;-58.0;;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:01:071
749;;-72.0;-67.0;-54.0;-52.0;-65.0;-73.0;;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:01:178
750;-67.0;-71.0;-65.0;-60.0;-57.0;;-73.0;-70.0;;-110.0;-81.0;-82.0;11.0;3.1000000000000005;00:04:01:281
751;-67.0;-61.0;-71.0;-60.0;-62.0;-58.0;;-75.0;-70.0;-110.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:01:390
752;-74.0;-71.0;;-54.0;-59.0;;;;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:01:498
753;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:01:606
754;-67.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:01:706
755;-65.0;-71.0;-72.0;;-59.0;-58.0;;-75.0;-70.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:01:810
756;-74.0;-71.0;-67.0;-54.0;-59.0;;-77.0;;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:01:917
757;;-72.0;-67.0;;-57.0;-65.0;-73.0;;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:027
758;-67.0;;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;;-110.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:02:130
759;-75.0;-71.0;;-51.0;-60.0;-58.0;;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:02:233
760;-74.0;-66.0;-67.0;-54.0;;-65.0;-77.0;;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:343
761;-65.0;-72.0;-67.0;-110.0;-57.0;-65.0;-73.0;-70.0;;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:02:448
762;-66.0;;-72.0;-60.0;;-58.0;;-75.0;;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:02:550
763;-74.0;-71.0;;-51.0;-59.0;-58.0;;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:02:653
764;;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:755
765;-66.0;-71.0;;-60.0;-57.0;;-73.0;-70.0;;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:857
766;-66.0;;-72.0;-60.0;;-59.0;;-75.0;-70.0;-110.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:02:963
767;-74.0;-71.0;;-54.0;-59.0;;;;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:03:070
768;;-72.0;-67.0;-54.0;-53.0;-65.0;-73.0;;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:03:180
769;-66.0;;-72.0;-60.0;-57.0;-54.0;-76.0;-74.0;;-110.0;-81.0;-82.0;11.0;3.1000000000000005;00:04:03:288
770;;-71.0;-72.0;;-60.0;-59.0;;-74.0;-70.0;-81.0;-75.0;-80.0;11.0;3.1000000000000005;00:04:03:398
