;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
16987;-62.0;-62.0;;-65.0;-71.0;;;-82.0;-75.0;-90.0;-90.0;;4.0;3.6;00:30:13:344
16988;;-61.0;-65.0;;-71.0;-73.0;-91.0;-75.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:13:450
16989;-53.0;;-65.0;-75.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:13:557
16990;-67.0;-60.0;;-73.0;-71.0;-73.0;-71.0;-82.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:13:658
16991;-62.0;-62.0;-62.0;-65.0;;-72.0;;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:13:764
16992;;-60.0;-65.0;;-72.0;-73.0;-76.0;;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:13:862
16993;-51.0;;-65.0;-75.0;;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:13:964
16994;-67.0;-61.0;;-65.0;-71.0;-68.0;-72.0;-82.0;-73.0;-90.0;-91.0;-84.0;4.0;3.6;00:30:14:068
16995;-62.0;-62.0;-62.0;-65.0;-66.0;-73.0;;-75.0;-77.0;-110.0;-86.0;;4.0;3.6;00:30:14:169
16996;;-60.0;-65.0;-110.0;-72.0;;-76.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:14:277
16997;-67.0;;-60.0;-75.0;;-73.0;-80.0;-78.0;;-78.0;;-89.0;4.0;3.6;00:30:14:392
16998;-67.0;-52.0;;-65.0;-71.0;-68.0;-72.0;-82.0;-73.0;-89.0;-92.0;-84.0;4.0;3.6;00:30:14:489
16999;;-62.0;-63.0;-60.0;-71.0;-73.0;-91.0;-74.0;-77.0;-110.0;-86.0;-85.0;4.0;3.6;00:30:14:593
17000;-53.0;-60.0;-65.0;-75.0;-71.0;-75.0;-80.0;-78.0;-75.0;-110.0;-89.0;-90.0;4.0;3.6;00:30:14:703
17001;-67.0;;-60.0;-76.0;;-73.0;-80.0;-76.0;;-78.0;;-90.0;4.0;3.6;00:30:14:808
17002;-62.0;-62.0;;-66.0;-71.0;;-72.0;-82.0;-73.0;-90.0;;;4.0;3.6;00:30:14:911
17003;;-62.0;-62.0;-60.0;-71.0;-73.0;-90.0;-74.0;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:15:010
17004;-53.0;;-65.0;-75.0;-66.0;-75.0;-80.0;-78.0;-75.0;;-89.0;-89.0;4.0;3.6;00:30:15:113
17005;-67.0;-60.0;-60.0;-110.0;-71.0;-73.0;-71.0;-82.0;;-110.0;;-88.0;4.0;3.6;00:30:15:215
17006;-62.0;-62.0;;-65.0;-71.0;;;-82.0;-75.0;-88.0;-91.0;;4.0;3.6;00:30:15:326
17007;;-62.0;-59.0;;-71.0;-73.0;-90.0;-75.0;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:15:424
17008;-52.0;;-65.0;-75.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:15:531
17009;-67.0;-60.0;;-74.0;-71.0;-73.0;-71.0;-81.0;-73.0;-110.0;;-84.0;4.0;3.6;00:30:15:634
17010;;-60.0;-65.0;;-71.0;-73.0;-89.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:15:843
17011;-51.0;;-65.0;-76.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:15:950
17012;-67.0;-60.0;;-65.0;-71.0;-68.0;-72.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:16:050
17013;-61.0;-62.0;-62.0;-65.0;-66.0;-73.0;;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:16:157
17014;;-60.0;-65.0;;-71.0;-73.0;-76.0;;-76.0;-110.0;-85.0;-86.0;4.0;3.6;00:30:16:263
17015;-64.0;;-60.0;-75.0;;-73.0;-80.0;-78.0;;-78.0;;-90.0;4.0;3.6;00:30:16:377
17016;-67.0;-52.0;;-65.0;-71.0;-68.0;-71.0;-82.0;-73.0;-89.0;-92.0;-84.0;4.0;3.6;00:30:16:480
17017;;-62.0;-62.0;-61.0;-71.0;-73.0;-91.0;-75.0;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:16:583
17018;-50.0;-60.0;-65.0;-75.0;-71.0;-75.0;-80.0;;-75.0;-110.0;-88.0;-90.0;4.0;3.6;00:30:16:684
17019;-67.0;;-60.0;-75.0;;-73.0;-80.0;-76.0;;-78.0;;-90.0;4.0;3.6;00:30:16:783
17020;-62.0;-62.0;;-65.0;-71.0;;-72.0;-82.0;-73.0;-89.0;-90.0;;4.0;3.6;00:30:16:889
17021;;-62.0;-62.0;-61.0;-71.0;-73.0;-90.0;-75.0;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:16:994
17022;-52.0;;-65.0;-76.0;-66.0;-73.0;-80.0;-78.0;-75.0;;-88.0;-89.0;4.0;3.6;00:30:17:103
17023;-67.0;-60.0;-60.0;;-71.0;-73.0;-80.0;-76.0;;-89.0;;-88.0;4.0;3.6;00:30:17:202
17024;-62.0;-62.0;;-65.0;-71.0;;;-82.0;-75.0;-89.0;-91.0;;4.0;3.6;00:30:17:312
17025;;-60.0;-65.0;;-71.0;-73.0;-90.0;-74.0;-77.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:17:421
17026;-48.0;;-65.0;-75.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-88.0;-90.0;4.0;3.6;00:30:17:527
17027;-67.0;-59.0;;-73.0;-71.0;-73.0;-72.0;-82.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:17:633
17028;-61.0;-62.0;;-65.0;;-73.0;;-82.0;-75.0;-90.0;-91.0;;4.0;3.6;00:30:17:729
17029;;-59.0;-65.0;;-71.0;-73.0;-90.0;;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:17:836
17030;-51.0;;-65.0;-75.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:17:938
17031;-67.0;-59.0;;-65.0;-71.0;-68.0;-71.0;-82.0;-73.0;-89.0;;-85.0;4.0;3.6;00:30:18:042
17032;-62.0;-62.0;-62.0;-65.0;-66.0;-73.0;;-74.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:18:144
17033;-67.0;;-60.0;-75.0;;-73.0;-80.0;-78.0;;-78.0;;-90.0;4.0;3.6;00:30:18:359
17034;-67.0;-50.0;;-65.0;-71.0;-68.0;-71.0;-82.0;-73.0;-90.0;-92.0;-84.0;4.0;3.6;00:30:18:471
17035;;-62.0;-63.0;-61.0;-71.0;-73.0;-91.0;-75.0;-76.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:18:569
17036;-53.0;-60.0;-65.0;-75.0;-71.0;-75.0;-80.0;;-75.0;-110.0;-88.0;-90.0;4.0;3.6;00:30:18:672
17037;-67.0;;-60.0;-75.0;;-73.0;-80.0;-76.0;;-78.0;;-89.0;4.0;3.6;00:30:18:775
17038;-61.0;-62.0;;-65.0;-73.0;;-71.0;-82.0;-73.0;-89.0;-92.0;;4.0;3.6;00:30:18:882
17039;;-62.0;-63.0;-60.0;-71.0;-73.0;-90.0;-74.0;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:18:984
17040;-52.0;;-65.0;-75.0;-71.0;-75.0;-80.0;-78.0;-75.0;;-89.0;-89.0;4.0;3.6;00:30:19:093
17041;-64.0;-60.0;-60.0;-110.0;-70.0;-73.0;-71.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:19:195
17042;-62.0;-62.0;;-65.0;-71.0;;;-82.0;-75.0;-89.0;-91.0;;4.0;3.6;00:30:19:301
17043;;-62.0;-59.0;-61.0;-72.0;-73.0;-92.0;-75.0;-77.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:19:401
17044;-54.0;;-65.0;-76.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:19:504
17045;-70.0;-60.0;;-74.0;-71.0;-73.0;-72.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:19:608
17046;-62.0;-62.0;;-67.0;;-73.0;-110.0;;-75.0;-88.0;;;4.0;3.6;00:30:19:718
17047;;-60.0;-65.0;;-71.0;-73.0;-75.0;;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:19:825
17048;-51.0;;-65.0;-75.0;;-73.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:19:931
17049;-71.0;-60.0;;-65.0;-71.0;-68.0;-71.0;-82.0;-73.0;-110.0;;-84.0;4.0;3.6;00:30:20:037
17050;;-62.0;-63.0;-65.0;-66.0;-73.0;-90.0;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:20:149
17051;-110.0;-59.0;-65.0;-75.0;-71.0;;-77.0;;-75.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:20:254
17052;-71.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;;-78.0;;-89.0;4.0;3.6;00:30:20:355
17053;-67.0;-52.0;;-65.0;-70.0;-68.0;-71.0;-82.0;-73.0;-90.0;-91.0;-85.0;4.0;3.6;00:30:20:453
17054;;-62.0;-62.0;-62.0;-71.0;-72.0;-90.0;-75.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:20:566
17055;-54.0;;-64.0;-75.0;-71.0;-74.0;-80.0;-78.0;-75.0;-110.0;-88.0;-90.0;4.0;3.6;00:30:20:666
17056;-67.0;;-60.0;-75.0;;-72.0;-80.0;-76.0;;-78.0;;-89.0;4.0;3.6;00:30:20:774
17057;-61.0;-62.0;;-65.0;-70.0;;-71.0;-82.0;-73.0;-90.0;-90.0;;4.0;3.6;00:30:20:875
17058;;-62.0;-59.0;-58.0;-71.0;-72.0;-90.0;-75.0;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:20:980
17059;-51.0;;-64.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:21:083
17060;-67.0;-60.0;-60.0;-73.0;-70.0;-72.0;-71.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:21:191
17061;-62.0;-62.0;;-65.0;-70.0;;;-82.0;-74.0;-89.0;-89.0;;4.0;3.6;00:30:21:298
17062;;-60.0;-64.0;;-71.0;-72.0;-91.0;-75.0;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:21:400
17063;-53.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:21:496
17064;-67.0;-59.0;;-73.0;-70.0;-72.0;-71.0;-82.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:21:596
17065;-62.0;-62.0;;-65.0;;-72.0;;-82.0;-74.0;-89.0;-90.0;;4.0;3.6;00:30:21:702
17066;;-60.0;-65.0;;-71.0;-73.0;-77.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:21:811
17067;-51.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:21:911
17068;-67.0;-59.0;;-65.0;-70.0;-67.0;-71.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:22:013
17069;-110.0;-62.0;-62.0;-65.0;-66.0;-72.0;-110.0;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:22:125
17070;;-61.0;-64.0;-72.0;-71.0;;-76.0;;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:22:226
17071;-67.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;;-78.0;;-89.0;4.0;3.6;00:30:22:335
17072;-67.0;-53.0;;-67.0;-70.0;-68.0;-71.0;-82.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:22:435
17073;;-62.0;-63.0;-61.0;-71.0;-73.0;-91.0;-75.0;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:22:546
17074;-49.0;-60.0;-64.0;-75.0;-71.0;-74.0;-80.0;;-75.0;-110.0;-88.0;-90.0;4.0;3.6;00:30:22:655
17075;-71.0;;-60.0;-75.0;;-72.0;-80.0;-76.0;;-78.0;;-90.0;4.0;3.6;00:30:22:760
17076;-62.0;-62.0;;-65.0;-70.0;;-71.0;-81.0;-74.0;-90.0;;;4.0;3.6;00:30:22:862
17077;;-62.0;-59.0;-56.0;-71.0;-73.0;-90.0;-75.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:22:966
17078;-52.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-85.0;;-89.0;4.0;3.6;00:30:23:072
17079;-67.0;-59.0;-60.0;-73.0;-70.0;-72.0;-71.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:23:172
17080;-62.0;-62.0;;-67.0;-70.0;;;-83.0;-75.0;-90.0;-91.0;;4.0;3.6;00:30:23:277
17081;;-62.0;-59.0;;-71.0;-73.0;-92.0;-75.0;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:23:384
17082;-52.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:23:479
17083;-67.0;-59.0;;-72.0;-70.0;-72.0;-71.0;-82.0;-74.0;-89.0;;-84.0;4.0;3.6;00:30:23:586
17084;-62.0;-62.0;;-68.0;;-73.0;;-82.0;-75.0;-90.0;;;4.0;3.6;00:30:23:690
17085;;-61.0;-65.0;;-71.0;-73.0;-78.0;;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:23:797
17086;-51.0;;-65.0;-110.0;;-73.0;-80.0;-78.0;-75.0;-78.0;;-90.0;4.0;3.6;00:30:23:910
17087;-67.0;-59.0;;-65.0;-70.0;-68.0;-71.0;-82.0;-73.0;-89.0;-90.0;-85.0;4.0;3.6;00:30:24:012
17088;;-62.0;-63.0;-65.0;-66.0;-73.0;-110.0;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:24:127
17089;-52.0;-60.0;-64.0;-75.0;-71.0;-74.0;-80.0;;-75.0;-110.0;-89.0;-90.0;4.0;3.6;00:30:24:231
17090;-67.0;;-60.0;-76.0;;-72.0;-80.0;-76.0;;-110.0;;-90.0;4.0;3.6;00:30:24:339
17091;-62.0;-62.0;;-65.0;-70.0;;-72.0;-82.0;-73.0;-89.0;;;4.0;3.6;00:30:24:449
17092;;-62.0;-59.0;-62.0;-71.0;-73.0;-91.0;-76.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:24:557
17093;-52.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-88.0;-90.0;4.0;3.6;00:30:24:666
17094;-67.0;-60.0;-60.0;-73.0;-70.0;-73.0;-71.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:24:770
17095;-61.0;-62.0;;-65.0;-70.0;;;-82.0;-75.0;-90.0;-91.0;;4.0;3.6;00:30:24:880
17096;;-60.0;-64.0;;-71.0;-73.0;-91.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:24:990
17097;-51.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:25:092
17098;-67.0;-59.0;;-65.0;-70.0;-68.0;-71.0;-82.0;-73.0;-89.0;;-85.0;4.0;3.6;00:30:25:196
17099;-62.0;-62.0;-62.0;-65.0;-66.0;-73.0;;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:25:299
17100;;-61.0;-65.0;;-71.0;-73.0;-76.0;;-77.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:25:401
17101;-67.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;-75.0;-78.0;;-90.0;4.0;3.6;00:30:25:501
17102;-67.0;-59.0;;-65.0;-71.0;-68.0;-71.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:25:608
17103;;-62.0;-62.0;-67.0;-67.0;-73.0;-92.0;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:25:719
17104;-52.0;-60.0;-65.0;-75.0;-71.0;-74.0;-80.0;;-75.0;-110.0;-89.0;-90.0;4.0;3.6;00:30:25:823
17105;-67.0;;-60.0;-75.0;;-73.0;-80.0;;;-78.0;;-89.0;4.0;3.6;00:30:25:929
17106;-67.0;-52.0;;-67.0;-70.0;;-71.0;-82.0;-73.0;-90.0;;;4.0;3.6;00:30:26:030
17107;;-62.0;-63.0;-64.0;-71.0;-73.0;-90.0;-75.0;-76.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:26:138
17108;-54.0;;-65.0;-75.0;-71.0;-74.0;-80.0;-78.0;-75.0;;-90.0;-89.0;4.0;3.6;00:30:26:248
17109;-67.0;-59.0;-60.0;-73.0;-70.0;-73.0;-72.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:26:354
17110;;-61.0;-64.0;;-71.0;-73.0;-91.0;-75.0;-77.0;-110.0;-84.0;-84.0;4.0;3.6;00:30:26:563
17111;-52.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-79.0;-75.0;-78.0;-89.0;-89.0;4.0;3.6;00:30:26:677
17112;-67.0;-59.0;;-72.0;-70.0;-68.0;-72.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:26:779
17113;-62.0;-62.0;-63.0;-65.0;;-72.0;;-75.0;-77.0;-110.0;-91.0;;4.0;3.6;00:30:26:881
17114;;-60.0;-65.0;;-71.0;-73.0;-110.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:26:982
17115;-51.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:27:085
17116;-67.0;-59.0;;-65.0;-70.0;-68.0;-71.0;-82.0;-73.0;-89.0;-91.0;-85.0;4.0;3.6;00:30:27:180
17117;-62.0;-62.0;-62.0;-65.0;-68.0;-73.0;;-76.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:27:288
17118;;-57.0;-64.0;;-71.0;-73.0;-77.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:27:388
17119;-67.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;-75.0;-78.0;;-90.0;4.0;3.6;00:30:27:494
17120;-67.0;-59.0;;-65.0;-70.0;-68.0;-72.0;-82.0;-74.0;-89.0;-90.0;-84.0;4.0;3.6;00:30:27:595
17121;;-62.0;-63.0;-61.0;-71.0;-73.0;-92.0;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:27:704
17122;-53.0;-60.0;-65.0;-75.0;-71.0;-74.0;-80.0;;-75.0;-110.0;-89.0;-89.0;4.0;3.6;00:30:27:811
17123;-67.0;;-60.0;-75.0;;-72.0;-80.0;-76.0;;-78.0;;-89.0;4.0;3.6;00:30:27:920
17124;;-62.0;-59.0;-61.0;-71.0;-73.0;-92.0;-75.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:28:133
17125;-52.0;;-64.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:28:241
17126;-67.0;-60.0;-60.0;-110.0;-71.0;-72.0;-78.0;-82.0;;-89.0;;-87.0;4.0;3.6;00:30:28:352
17127;;-60.0;-65.0;;-71.0;-73.0;-92.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:28:567
17128;-51.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-89.0;-90.0;4.0;3.6;00:30:28:668
17129;-67.0;-59.0;;-65.0;-70.0;-67.0;-71.0;-82.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:28:772
17130;-62.0;-62.0;-63.0;-65.0;-66.0;-73.0;-110.0;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:28:878
17131;;-60.0;-65.0;;-71.0;-73.0;-77.0;;-77.0;-110.0;-84.0;-84.0;4.0;3.6;00:30:28:981
17132;-71.0;;-60.0;-76.0;;-72.0;-110.0;;-75.0;-78.0;;-88.0;4.0;3.6;00:30:29:083
17133;-67.0;-60.0;;-68.0;-70.0;-67.0;-71.0;-82.0;-73.0;-89.0;;-85.0;4.0;3.6;00:30:29:184
17134;;-62.0;-62.0;-56.0;-71.0;-73.0;-92.0;-75.0;-77.0;-110.0;-85.0;;4.0;3.6;00:30:29:294
17135;-52.0;-60.0;-65.0;-75.0;-71.0;-74.0;-110.0;;-75.0;-110.0;;-89.0;4.0;3.6;00:30:29:404
17136;-67.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;;-78.0;;-89.0;4.0;3.6;00:30:29:504
17137;-62.0;-62.0;;-65.0;-70.0;;-71.0;-82.0;-73.0;-89.0;-92.0;;4.0;3.6;00:30:29:613
17138;;-62.0;-62.0;-56.0;-71.0;-73.0;-91.0;-75.0;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:29:723
17139;-52.0;;-65.0;-75.0;-71.0;-74.0;-80.0;-78.0;-75.0;;-89.0;-89.0;4.0;3.6;00:30:29:820
17140;-64.0;-59.0;-60.0;-73.0;-70.0;-72.0;-71.0;-82.0;;-89.0;;-88.0;4.0;3.6;00:30:29:934
17141;-62.0;-62.0;;-65.0;-70.0;;;-82.0;-74.0;-89.0;-91.0;;4.0;3.6;00:30:30:039
17142;;-60.0;-64.0;;-71.0;-73.0;-110.0;-75.0;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:30:147
17143;-52.0;;-65.0;-75.0;-66.0;-72.0;-80.0;-78.0;-75.0;-78.0;-88.0;-90.0;4.0;3.6;00:30:30:248
17144;-67.0;-59.0;;-73.0;-70.0;-72.0;-71.0;-82.0;-73.0;-110.0;;-84.0;4.0;3.6;00:30:30:350
17145;-62.0;-62.0;-62.0;-65.0;;-73.0;-110.0;-75.0;-74.0;-89.0;-91.0;;4.0;3.6;00:30:30:458
17146;;-57.0;-65.0;;-71.0;-73.0;-77.0;;-77.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:30:562
17147;-67.0;;-60.0;-75.0;;-72.0;-80.0;-78.0;-75.0;-110.0;;-90.0;4.0;3.6;00:30:30:676
17148;-67.0;-59.0;;-65.0;-70.0;-67.0;-71.0;-81.0;-73.0;-90.0;;-84.0;4.0;3.6;00:30:30:777
17149;;-62.0;-63.0;-65.0;-66.0;-72.0;-90.0;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:30:880
17150;-52.0;-60.0;-65.0;-75.0;-71.0;-74.0;-80.0;;-75.0;-110.0;-89.0;-89.0;4.0;3.6;00:30:30:989
17151;-65.0;;-60.0;-75.0;;-72.0;-79.0;-76.0;;-110.0;;-90.0;4.0;3.6;00:30:31:100
17152;;-62.0;-63.0;-60.0;-71.0;-73.0;-110.0;-74.0;-76.0;-110.0;;-85.0;4.0;3.6;00:30:31:305
17153;-50.0;;-65.0;-75.0;-71.0;-74.0;-81.0;-79.0;-75.0;-110.0;;-89.0;4.0;3.6;00:30:31:405
17154;-69.0;;-60.0;;-70.0;-73.0;-80.0;-76.0;;-110.0;;-89.0;4.0;3.6;00:30:31:507
17155;-62.0;-62.0;;-65.0;-70.0;;;-81.0;-75.0;-89.0;-89.0;;4.0;3.6;00:30:31:621
17156;;-62.0;-59.0;;-71.0;-73.0;-89.0;-76.0;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:31:726
17157;-52.0;;-65.0;-75.0;-66.0;-73.0;-80.0;-78.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:31:833
17158;-67.0;-60.0;;-72.0;-71.0;-73.0;-72.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:31:934
17159;-62.0;-62.0;-62.0;-65.0;;-72.0;-110.0;-75.0;-74.0;-88.0;-89.0;;4.0;3.6;00:30:32:048
17160;;-60.0;-65.0;;-71.0;-72.0;-76.0;;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:32:156
17161;-51.0;;-65.0;-75.0;;-73.0;-80.0;-78.0;-75.0;-78.0;;-90.0;4.0;3.6;00:30:32:256
17162;-67.0;-60.0;;-65.0;-70.0;-67.0;-71.0;-81.0;-73.0;-89.0;-90.0;-84.0;4.0;3.6;00:30:32:363
17163;;-62.0;-63.0;-67.0;-66.0;-72.0;-89.0;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:32:465
17164;-110.0;-60.0;-65.0;-75.0;-71.0;;-76.0;;-75.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:32:577
17165;-67.0;;-60.0;-74.0;;-73.0;-80.0;-76.0;;-78.0;;-90.0;4.0;3.6;00:30:32:681
17166;-68.0;-52.0;;-65.0;-71.0;;-72.0;-81.0;-73.0;-90.0;-90.0;;4.0;3.6;00:30:32:792
17167;;-62.0;-62.0;-63.0;-71.0;-72.0;-89.0;-75.0;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:32:893
17168;-52.0;;-65.0;-74.0;-71.0;-75.0;-80.0;-79.0;-75.0;;-88.0;-90.0;4.0;3.6;00:30:32:998
17169;-67.0;-59.0;-60.0;-110.0;-71.0;-72.0;-110.0;-76.0;;-110.0;;-88.0;4.0;3.6;00:30:33:103
17170;-61.0;-62.0;;-65.0;-71.0;;;-82.0;-75.0;-89.0;-90.0;;4.0;3.6;00:30:33:217
17171;;-60.0;-65.0;;-71.0;-72.0;-89.0;-75.0;-76.0;-110.0;-85.0;-85.0;4.0;3.6;00:30:33:325
17172;-52.0;;-65.0;-74.0;-66.0;-73.0;-80.0;-79.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:33:429
17173;-67.0;-60.0;;-72.0;-70.0;-73.0;-72.0;-82.0;-73.0;-89.0;;-84.0;4.0;3.6;00:30:33:527
17174;-62.0;-62.0;;-65.0;;-72.0;;-82.0;-74.0;-90.0;-90.0;;4.0;3.6;00:30:33:635
17175;;-60.0;-65.0;;-71.0;-72.0;-89.0;;-76.0;-110.0;-85.0;-84.0;4.0;3.6;00:30:33:733
17176;-51.0;;-65.0;-74.0;;-73.0;-80.0;-78.0;-75.0;-78.0;-88.0;-89.0;4.0;3.6;00:30:33:840
17177;-67.0;-59.0;;-65.0;-71.0;-67.0;-71.0;-82.0;-73.0;-89.0;-90.0;-85.0;4.0;3.6;00:30:33:949
17178;-62.0;-62.0;-63.0;-65.0;-66.0;-72.0;;-75.0;-76.0;-110.0;-86.0;;4.0;3.6;00:30:34:044
17179;;-60.0;-65.0;-110.0;-71.0;;-78.0;;-76.0;-110.0;-86.0;-84.0;4.0;3.6;00:30:34:154
17180;-67.0;;-60.0;-74.0;;-73.0;-80.0;-79.0;;-78.0;;-89.0;4.0;3.6;00:30:34:256
17181;-67.0;-53.0;;-65.0;-70.0;-67.0;-72.0;-82.0;-73.0;-89.0;-91.0;-84.0;4.0;3.6;00:30:34:361
17182;;-62.0;-63.0;-61.0;-71.0;-72.0;-89.0;-75.0;-76.0;-110.0;-85.0;;4.0;3.6;00:30:34:465
17183;-60.0;-56.0;;-77.0;-74.0;-69.0;;-86.0;-76.0;;-83.0;-84.0;4.0;6.4;00:02:49:613
17184;-56.0;-53.0;-62.0;-67.0;-71.0;-74.0;-78.0;;-82.0;-110.0;-84.0;-89.0;4.0;6.4;00:02:49:714
17185;-66.0;-55.0;-63.0;;-67.0;-74.0;-89.0;-80.0;-79.0;-88.0;-84.0;-77.0;4.0;6.4;00:02:49:818
